CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,Source,Geocoded_Location,Location 1
"101,001,002,059",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 07: South Dorchester,PWDx,857 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",R3,857 Blue Hill Ave,"2,124",Address,"16,578",Employee Generated,"42.2959, -71.0879","42.2959, -71.0879"
"101,001,002,060",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 07: South Dorchester,PWDx,857 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",R3,857 Blue Hill Ave,"2,124",Address,"16,578",Employee Generated,"42.2959, -71.0879","42.2959, -71.0879"
"101,001,002,061",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 07: South Dorchester,PWDx,857 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",R3,857 Blue Hill Ave,"2,124",Address,"16,578",Employee Generated,"42.2959, -71.0879","42.2959, -71.0879"
"101,001,002,062",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 07: South Dorchester,PWDx,857 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",R3,857 Blue Hill Ave,"2,124",Address,"16,578",Employee Generated,"42.2959, -71.0879","42.2959, -71.0879"
"101,001,002,063",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 07: South Dorchester,PWDx,857 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",R3,857 Blue Hill Ave,"2,124",Address,"16,578",Employee Generated,"42.2959, -71.0879","42.2959, -71.0879"
"101,001,002,064",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 07: South Dorchester,PWDx,857 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",R3,857 Blue Hill Ave,"2,124",Address,"16,578",Employee Generated,"42.2959, -71.0879","42.2959, -71.0879"
"101,001,002,065",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 07: South Dorchester,PWDx,857 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",R3,857 Blue Hill Ave,"2,124",Address,"16,578",Employee Generated,"42.2959, -71.0879","42.2959, -71.0879"
"101,001,002,082",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,250 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,14,"1,403",R3,250 Normandy St,"2,121",Address,"103,450",Employee Generated,"42.3046, -71.0834","42.3046, -71.0834"
"101,001,002,083",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,250 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,14,"1,403",R3,250 Normandy St,"2,121",Address,"103,450",Employee Generated,"42.3046, -71.0834","42.3046, -71.0834"
"101,001,002,084",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,250 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,14,"1,403",R3,250 Normandy St,"2,121",Address,"103,450",Employee Generated,"42.3046, -71.0834","42.3046, -71.0834"
"101,001,002,085",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,250 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,14,"1,403",R3,250 Normandy St,"2,121",Address,"103,450",Employee Generated,"42.3046, -71.0834","42.3046, -71.0834"
"101,001,002,086",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,250 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,14,"1,403",R3,250 Normandy St,"2,121",Address,"103,450",Employee Generated,"42.3046, -71.0834","42.3046, -71.0834"
"101,001,002,087",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,250 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,14,"1,403",R3,250 Normandy St,"2,121",Address,"103,450",Employee Generated,"42.3046, -71.0834","42.3046, -71.0834"
"101,001,002,088",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,250 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,14,"1,403",R3,250 Normandy St,"2,121",Address,"103,450",Employee Generated,"42.3046, -71.0834","42.3046, -71.0834"
"101,001,002,089",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,250 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,14,"1,403",R3,250 Normandy St,"2,121",Address,"103,450",Employee Generated,"42.3046, -71.0834","42.3046, -71.0834"
"101,001,002,090",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,250 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,14,"1,403",R3,250 Normandy St,"2,121",Address,"103,450",Employee Generated,"42.3046, -71.0834","42.3046, -71.0834"
"101,001,002,091",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,250 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,14,"1,403",R3,250 Normandy St,"2,121",Address,"103,450",Employee Generated,"42.3046, -71.0834","42.3046, -71.0834"
"101,001,002,092",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,267 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,Ward 14,"1,403",R2,267 Normandy St,"2,121",Address,"103,458",Employee Generated,"42.3041, -71.084","42.3041, -71.084"
"101,001,002,093",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,267 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,Ward 14,"1,403",R2,267 Normandy St,"2,121",Address,"103,458",Employee Generated,"42.3041, -71.084","42.3041, -71.084"
"101,001,002,094",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,267 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,Ward 14,"1,403",R2,267 Normandy St,"2,121",Address,"103,458",Employee Generated,"42.3041, -71.084","42.3041, -71.084"
"101,001,002,095",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,267 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,Ward 14,"1,403",R2,267 Normandy St,"2,121",Address,"103,458",Employee Generated,"42.3041, -71.084","42.3041, -71.084"
"101,001,002,096",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,267 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,Ward 14,"1,403",R2,267 Normandy St,"2,121",Address,"103,458",Employee Generated,"42.3041, -71.084","42.3041, -71.084"
"101,001,002,097",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,267 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,Ward 14,"1,403",R2,267 Normandy St,"2,121",Address,"103,458",Employee Generated,"42.3041, -71.084","42.3041, -71.084"
"101,001,002,098",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,267 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,Ward 14,"1,403",R2,267 Normandy St,"2,121",Address,"103,458",Employee Generated,"42.3041, -71.084","42.3041, -71.084"
"101,001,002,099",1/10/2014 0:00,1/10/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 03: North Dorchester,PWDx,267 Normandy St  Dorchester  MA  02121,7,3,4,B2,Mattapan,13,Ward 14,"1,403",R2,267 Normandy St,"2,121",Address,"103,458",Employee Generated,"42.3041, -71.084","42.3041, -71.084"
"101,001,003,145",1/12/2014 0:00,1/13/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,1646-1656 Blue Hill Ave  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,804",C,1646-1656 Blue Hill Ave,"2,126",Address,"162,268",City Worker App,"42.268, -71.0935","42.268, -71.0935"
"101,001,003,511",1/13/2014 0:00,1/13/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,INTERSECTION of Corman Rd & Cummins Hwy  Mattapan  MA,8,8,5,B3,Mattapan,9,Ward 18,"1,821",,INTERSECTION Corman Rd & Cummins Hwy,,Intersection,"3,548",City Worker App,"42.2708, -71.1024","42.2708, -71.1024"
"101,001,003,515",1/13/2014 0:00,1/13/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,INTERSECTION of Cummins Hwy & Richmere Rd  Mattapan  MA,8,8,5,E18,Mattapan,9,Ward 18,"1,821",,INTERSECTION Cummins Hwy & Richmere Rd,,Intersection,"3,751",City Worker App,"42.2704, -71.1007","42.2704, -71.1007"
"101,001,003,518",1/13/2014 0:00,1/13/2014 0:00,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,INTERSECTION of Cummins Hwy & Regis Rd  Mattapan  MA,8,8,5,B3,Mattapan,9,Ward 18,"1,821",,INTERSECTION Cummins Hwy & Regis Rd,,Intersection,"3,755",City Worker App,"42.2696, -71.0969","42.2696, -71.0969"
"101,001,003,560",1/13/2014 0:00,1/13/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Evelyn St & Norfolk St  Mattapan  MA,8,7,4,B3,Mattapan,9,Ward 18,"1,802",,INTERSECTION Evelyn St & Norfolk St,,Intersection,"4,685",City Worker App,"42.2786, -71.0899","42.2786, -71.0899"
"101,001,003,561",1/13/2014 0:00,1/13/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,523 Norfolk St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 14,"1,414",E,523 Norfolk St,"2,126",Address,"103,366",City Worker App,"42.2789, -71.09","42.2789, -71.09"
"101,001,003,566",1/13/2014 0:00,1/13/2014 0:00,Closed,Case Closed Case Resolved made  safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,495 Norfolk St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 14,"1,414",R2,495 Norfolk St,"2,126",Address,"103,353",City Worker App,"42.2796, -71.0893","42.2796, -71.0893"
"101,001,003,577",1/13/2014 0:00,1/13/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Fessenden St & Norfolk St  Mattapan  MA,8,7,4,B3,Mattapan,9,Ward 18,"1,802",,INTERSECTION Fessenden St & Norfolk St,,Intersection,"4,892",City Worker App,"42.2778, -71.091","42.2778, -71.091"
"101,001,003,584",1/13/2014 0:00,1/13/2014 0:00,Closed,Case Closed Case Resolved made safe.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,557 Norfolk St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,802",R4,557 Norfolk St,"2,126",Address,"283,906",City Worker App,"42.2781, -71.0911","42.2781, -71.0911"
"101,001,003,589",1/13/2014 0:00,1/13/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Norfolk St & Norfolk Ct  Mattapan  MA,8,7,4,B3,Mattapan,9,Ward 18,"1,802",,INTERSECTION Norfolk St & Norfolk Ct,,Intersection,"7,596",City Worker App,"42.277, -71.0921","42.277, -71.0921"
"101,001,003,593",1/13/2014 0:00,1/13/2014 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,571 Norfolk St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,802",R3,571 Norfolk St,"2,126",Address,"103,382",City Worker App,"42.2774, -71.092","42.2774, -71.092"
"101,001,003,866",1/13/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,INTERSECTION of Esmond St & Harvard St  Dorchester  MA,8,3,4,B3,Mattapan,8,Ward 14,"1,407",,INTERSECTION Esmond St & Harvard St,,Intersection,"4,631",Constituent Call,"42.2961, -71.0834","42.2961, -71.0834"
"101,001,004,781",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,895 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,14,"1,409",,895 Blue Hill Ave,"2,124",Address,"344,848",City Worker App,"42.2941, -71.0886","42.2941, -71.0886"
"101,001,004,786",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,915 Blue Hill Ave  Dorchester  MA  02124,8,7,4,B3,Mattapan,9,Ward 14,"1,409",EA,915 Blue Hill Ave,"2,124",Address,"16,591",City Worker App,"42.2931, -71.0889","42.2931, -71.0889"
"101,001,004,789",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Blue Hill Ave & Paxton St  Dorchester  MA,8,7,4,B3,Mattapan,9,Ward 14,"1,409",,INTERSECTION Blue Hill Ave & Paxton St,,Intersection,"1,548",City Worker App,"42.2922, -71.089","42.2922, -71.089"
"101,001,004,812",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved patch pothole,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,1646-1656 Blue Hill Ave  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,804",C,1646-1656 Blue Hill Ave,"2,126",Address,"162,268",City Worker App,"42.268, -71.0935","42.268, -71.0935"
"101,001,004,824",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved patch pothole,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,295 River St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,801",R2,295 River St,"2,126",Address,"116,570",City Worker App,"42.2712, -71.0852","42.2712, -71.0852"
"101,001,004,878",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved fiied,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,1 Wooddale Ave  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,802",R1,1 Wooddale Ave,"2,126",Address,"151,491",City Worker App,"42.2762, -71.0873","42.2762, -71.0873"
"101,001,004,889",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,74 W Selden St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,801",R2,74 W Selden St,"2,126",Address,"308,742",City Worker App,"42.2783, -71.0848","42.2783, -71.0848"
"101,001,005,013",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,26 Michigan Ave  Dorchester  MA  02121,7,3,4,B3,Mattapan,8,Ward 14,"1,406",R2,26 Michigan Ave,"2,121",Address,"95,165",City Worker App,"42.3021, -71.0825","42.3021, -71.0825"
"101,001,005,036",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,11 Wales St  Dorchester  MA  02124,7,3,4,B3,Mattapan,8,Ward 14,"1,407",EA,11 Wales St,"2,124",Address,"325,955",City Worker App,"42.298, -71.0858","42.298, -71.0858"
"101,001,005,044",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,33 Wales St  Dorchester  MA  02124,7,3,4,B3,Mattapan,8,Ward 14,"1,407",A,33 Wales St,"2,124",Address,"326,022",City Worker App,"42.2967, -71.0849","42.2967, -71.0849"
"101,001,005,092",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,299 River St  Mattapan  MA  02126,8,7,4,B3,Mattapan,9,Ward 18,"1,804",R2,299 River St,"2,126",Address,"116,572",City Worker App,"42.271, -71.0857","42.271, -71.0857"
"101,001,005,232",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,35 Glenway St  Dorchester  MA  02121,7,3,4,B3,Mattapan,8,Ward 14,"1,406",R3,35 Glenway St,"2,121",Address,"64,741",City Worker App,"42.3011, -71.0844","42.3011, -71.0844"
"101,001,005,238",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,35 Glenway St  Dorchester  MA  02121,7,3,4,B3,Mattapan,8,Ward 14,"1,406",R3,35 Glenway St,"2,121",Address,"64,741",City Worker App,"42.3011, -71.0844","42.3011, -71.0844"
"101,001,005,239",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,26 Glenway St  Dorchester  MA  02121,7,3,4,B3,Mattapan,13,Ward 14,"1,403",R2,26 Glenway St,"2,121",Address,"242,095",City Worker App,"42.3014, -71.0842","42.3014, -71.0842"
"101,001,005,242",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,11 Glenway St  Dorchester  MA  02121,7,3,4,B3,Mattapan,8,Ward 14,"1,406",RC,11 Glenway St,"2,121",Address,"242,024",City Worker App,"42.3013, -71.0847","42.3013, -71.0847"
"101,001,005,245",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,3 Old Rd  Dorchester  MA  02121,7,3,4,B3,Mattapan,13,Ward 14,"1,403",CL,3 Old Rd,"2,121",Address,"105,060",City Worker App,"42.3031, -71.0846","42.3031, -71.0846"
"101,001,005,360",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Glen Ln & Franklin Park Dr  Jamaica Plain  MA,9,2,7,B2,Mattapan,13,Ward 12,"1,207",,INTERSECTION Glen Ln & Franklin Park Dr,,Intersection,"5,306",Employee Generated,"42.3022, -71.0874","42.3022, -71.0874"
"101,001,005,361",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Glen Ln & Franklin Park Dr  Jamaica Plain  MA,9,2,7,B2,Mattapan,13,Ward 12,"1,207",,INTERSECTION Glen Ln & Franklin Park Dr,,Intersection,"5,306",Employee Generated,"42.3022, -71.0874","42.3022, -71.0874"
"101,001,005,362",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Glen Ln & Franklin Park Dr  Jamaica Plain  MA,9,2,7,B2,Mattapan,13,Ward 12,"1,207",,INTERSECTION Glen Ln & Franklin Park Dr,,Intersection,"5,306",Employee Generated,"42.3022, -71.0874","42.3022, -71.0874"
"101,001,005,363",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Glen Ln & Franklin Park Dr  Jamaica Plain  MA,9,2,7,B2,Mattapan,13,Ward 12,"1,207",,INTERSECTION Glen Ln & Franklin Park Dr,,Intersection,"5,306",Employee Generated,"42.3022, -71.0874","42.3022, -71.0874"
"101,001,005,364",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Glen Ln & Franklin Park Dr  Jamaica Plain  MA,9,2,7,B2,Mattapan,13,Ward 12,"1,207",,INTERSECTION Glen Ln & Franklin Park Dr,,Intersection,"5,306",Employee Generated,"42.3022, -71.0874","42.3022, -71.0874"
"101,001,005,365",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Glen Ln & Franklin Park Dr  Jamaica Plain  MA,9,2,7,B2,Mattapan,13,Ward 12,"1,207",,INTERSECTION Glen Ln & Franklin Park Dr,,Intersection,"5,306",Employee Generated,"42.3022, -71.0874","42.3022, -71.0874"
"101,001,005,366",1/14/2014 0:00,1/14/2014 0:00,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair Internal,Public Works Department,Highway Maintenance,Pothole Repair Internal,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Glen Ln & Franklin Park Dr  Jamaica Plain  MA,9,2,7,B2,Mattapan,13,Ward 12,"1,207",,INTERSECTION Glen Ln & Franklin Park Dr,,Intersection,"5,306",Employee Generated,"42.3022, -71.0874","42.3022, -71.0874"
"101,001,005,442",1/14/2014 0:00,1/15/2014 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Pierpont Rd & Old Trail Rd  Jamaica Plain  MA,9,2,7,B2,Mattapan,13,Ward 12,"1,207",,INTERSECTION Pierpont Rd & Old Trail Rd,,Intersection,"7,885",Constituent Call,"42.3077, -71.0919","42.3077, -71.0919"
